Row Created Date Time,Service Year,OMH Region Code,OMH Region Label,County Label,Age Group,Rate Code Group,Recipient Count By County,Count Of  Recipients By Rate Code Group And County,Units Total,Paid Claim Total
2018-04-27T10:06:00.000,2016,2,Central NY,Delaware,ADULT,Health Home,429,36,201,87771
2018-04-27T10:06:00.000,2016,2,Central NY,Delaware,CHILD,Clinic Treatment,100,87,505,64319
2018-04-27T10:06:00.000,2016,2,Central NY,Delaware,CHILD,Community Residence,100,2,17,15105
2018-04-27T10:06:00.000,2016,2,Central NY,Delaware,CHILD,"Targeted Case Management (ICM, BCM, SCM)",100,18,140,49668
2018-04-27T10:06:00.000,2016,2,Central NY,Essex,ADULT,Clinic Treatment,232,205,1670,250022
2018-04-27T10:06:00.000,2016,2,Central NY,Essex,ADULT,Health Home,232,56,264,129952
2018-04-27T10:06:00.000,2016,2,Central NY,Essex,ADULT,"Targeted Case Management (ICM, BCM, SCM)",232,1,1,592
2018-04-27T10:06:00.000,2016,2,Central NY,Essex,CHILD,Clinic Treatment,109,69,670,104151
2018-04-27T10:06:00.000,2016,2,Central NY,Essex,CHILD,Home and Community Based Services Waiver (HCBS),109,29,205,586601
2018-04-27T10:06:00.000,2016,2,Central NY,Essex,CHILD,"Targeted Case Management (ICM, BCM, SCM)",109,34,180,106513
2018-04-27T10:06:00.000,2016,2,Central NY,Franklin,ADULT,Clinic Treatment,1632,1568,12005,1037244
2018-04-27T10:06:00.000,2016,2,Central NY,Franklin,ADULT,Community Residence,1632,44,318,859356
2018-04-27T10:06:00.000,2016,2,Central NY,Franklin,ADULT,Health Home,1632,62,476,237281
2018-04-27T10:06:00.000,2016,2,Central NY,Franklin,ADULT,Psychiatric Inpatient,1632,51,230,177397
2018-04-27T10:06:00.000,2016,2,Central NY,Franklin,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1632,2,14,5679
2018-04-27T10:06:00.000,2016,2,Central NY,Franklin,CHILD,Clinic Treatment,384,337,2706,242405
2018-04-27T10:06:00.000,2016,2,Central NY,Franklin,CHILD,Community Residence,384,20,115,1052605
2018-04-27T10:06:00.000,2016,2,Central NY,Franklin,CHILD,Home and Community Based Services Waiver (HCBS),384,18,140,502836
2018-04-27T10:06:00.000,2016,2,Central NY,Franklin,CHILD,"Targeted Case Management (ICM, BCM, SCM)",384,77,472,227145
2018-04-27T10:06:00.000,2016,2,Central NY,Fulton,ADULT,Clinic Treatment,757,638,5990,591552
2018-04-27T10:06:00.000,2016,2,Central NY,Fulton,ADULT,Community Residence,757,73,510,1349274
2018-04-27T10:06:00.000,2016,2,Central NY,Fulton,ADULT,Personalized Recovery Oriented Services,757,133,1377,704390
2018-04-27T10:06:00.000,2016,2,Central NY,Fulton,CHILD,Clinic Treatment,294,277,2771,308478
2018-04-27T10:06:00.000,2016,2,Central NY,Fulton,CHILD,Community Residence,294,1,10,33883
2018-04-27T10:06:00.000,2016,2,Central NY,Fulton,CHILD,Day Treatment,294,19,1468,109469
2018-04-27T10:06:00.000,2016,2,Central NY,Herkimer,ADULT,Clinic Treatment,306,230,1363,172019
2018-04-27T10:06:00.000,2016,2,Central NY,Herkimer,ADULT,Community Residence,306,41,342,851934
2018-04-27T10:06:00.000,2016,2,Central NY,Herkimer,ADULT,Health Home,306,64,252,87948
2018-04-27T10:06:00.000,2016,2,Central NY,Herkimer,CHILD,Clinic Treatment,80,76,539,78987
2018-04-27T10:06:00.000,2016,2,Central NY,Herkimer,CHILD,Community Residence,80,3,21,21093
2018-04-27T10:06:00.000,2016,2,Central NY,Herkimer,CHILD,Health Home,80,1,1,349
2018-04-27T10:06:00.000,2016,2,Central NY,Jefferson,ADULT,Clinic Treatment,1138,935,6728,619209
2018-04-27T10:06:00.000,2016,2,Central NY,Jefferson,ADULT,Community Residence,1138,96,699,1572234
2018-04-27T10:06:00.000,2016,2,Central NY,Jefferson,ADULT,Health Home,1138,109,674,299577
2018-04-27T10:06:00.000,2016,2,Central NY,Jefferson,ADULT,Psychiatric Inpatient,1138,138,1372,1220738
2018-04-27T10:06:00.000,2016,2,Central NY,Jefferson,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1138,4,10,4968
2018-04-27T10:06:00.000,2016,2,Central NY,Jefferson,CHILD,Clinic Treatment,517,329,3049,446406
2018-04-27T10:06:00.000,2016,2,Central NY,Jefferson,CHILD,Community Residence,517,33,181,942250
2018-04-27T10:06:00.000,2016,2,Central NY,Jefferson,CHILD,Day Treatment,517,17,1616,573207
2018-04-27T10:06:00.000,2016,2,Central NY,Jefferson,CHILD,Home and Community Based Services Waiver (HCBS),517,83,9969,1278849
2018-04-27T10:06:00.000,2016,2,Central NY,Jefferson,CHILD,"Targeted Case Management (ICM, BCM, SCM)",517,154,871,473677
2018-04-27T10:06:00.000,2016,2,Central NY,Lewis,ADULT,Clinic Treatment,342,342,2449,284128
2018-04-27T10:06:00.000,2016,2,Central NY,Lewis,CHILD,Clinic Treatment,101,101,837,86161
2018-04-27T10:06:00.000,2016,2,Central NY,Madison,ADULT,Clinic Treatment,471,298,2888,352381
2018-04-27T10:06:00.000,2016,2,Central NY,Madison,ADULT,Community Residence,471,36,167,406464
2018-04-27T10:06:00.000,2016,2,Central NY,Madison,ADULT,Health Home,471,61,431,192226
2018-04-27T10:06:00.000,2016,2,Central NY,Madison,ADULT,Personalized Recovery Oriented Services,471,126,960,538534
2018-04-27T10:06:00.000,2016,2,Central NY,Madison,ADULT,"Targeted Case Management (ICM, BCM, SCM)",471,1,1,456
2018-04-27T10:06:00.000,2016,2,Central NY,Madison,CHILD,Clinic Treatment,204,181,1632,251555
2018-04-27T10:06:00.000,2016,2,Central NY,Madison,CHILD,"Targeted Case Management (ICM, BCM, SCM)",204,51,400,182370
2018-04-27T10:06:00.000,2016,2,Central NY,Montgomery,ADULT,Clinic Treatment,1308,978,7390,388433
2018-04-27T10:06:00.000,2016,2,Central NY,Montgomery,ADULT,Community Residence,1308,58,531,1213034
2018-04-27T10:06:00.000,2016,2,Central NY,Montgomery,ADULT,Health Home,1308,95,614,297827
2018-04-27T10:06:00.000,2016,2,Central NY,Montgomery,ADULT,Personalized Recovery Oriented Services,1308,228,2335,775884
2018-04-27T10:06:00.000,2016,2,Central NY,Montgomery,ADULT,Psychiatric Inpatient,1308,204,1393,1007258
2018-04-27T10:06:00.000,2016,2,Central NY,Montgomery,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1308,6,61,28282
2018-04-27T10:06:00.000,2016,2,Central NY,Montgomery,CHILD,Clinic Treatment,352,301,2111,222537
2018-04-27T10:06:00.000,2016,2,Central NY,Montgomery,CHILD,Community Residence,352,14,56,556067
2018-04-27T10:06:00.000,2016,2,Central NY,Montgomery,CHILD,Health Home,352,2,7,3395
2018-04-27T10:06:00.000,2016,2,Central NY,Montgomery,CHILD,"Targeted Case Management (ICM, BCM, SCM)",352,71,475,242214
2018-04-27T10:06:00.000,2016,2,Central NY,Oneida,ADULT,Assertive Community Treatment,4334,199,1355,1753861
2018-04-27T10:06:00.000,2016,2,Central NY,Oneida,ADULT,Clinic Treatment,4334,3124,23235,2938545
2018-04-27T10:06:00.000,2016,2,Central NY,Oneida,ADULT,Community Residence,4334,232,1565,5751951
2018-04-27T10:06:00.000,2016,2,Central NY,Oneida,ADULT,Continuing Day Treatment,4334,24,1121,33778
2018-04-27T10:06:00.000,2016,2,Central NY,Oneida,ADULT,Health Home,4334,764,3368,1175432
2018-04-27T10:06:00.000,2016,2,Central NY,Oneida,ADULT,Psychiatric Inpatient,4334,573,4075,2702126
2018-04-27T10:06:00.000,2016,2,Central NY,Oneida,ADULT,"Targeted Case Management (ICM, BCM, SCM)",4334,8,62,36693
2018-04-27T10:06:00.000,2016,2,Central NY,Oneida,CHILD,Clinic Treatment,2305,1877,16330,1794022
2018-04-27T10:06:00.000,2016,2,Central NY,Oneida,CHILD,Community Residence,2305,13,49,47067
2018-04-27T10:06:00.000,2016,2,Central NY,Oneida,CHILD,Health Home,2305,4,11,3839
2018-04-27T10:06:00.000,2016,2,Central NY,Oneida,CHILD,Psychiatric Inpatient OMH,2305,443,10326,16480980
2018-04-27T10:06:00.000,2016,2,Central NY,Oneida,CHILD,Residential Treatment Facility,2305,30,4932,2819384
2018-04-27T10:06:00.000,2016,2,Central NY,Oneida,CHILD,"Targeted Case Management (ICM, BCM, SCM)",2305,41,327,193498
2018-04-27T10:06:00.000,2016,2,Central NY,Onondaga,ADULT,Assertive Community Treatment,5303,60,398,554240
2018-04-27T10:06:00.000,2016,2,Central NY,Onondaga,ADULT,Clinic Treatment,5303,3620,37550,4425640
2018-04-27T10:06:00.000,2016,2,Central NY,Onondaga,ADULT,Community Residence,5303,197,1671,5698477
2018-04-27T10:06:00.000,2016,2,Central NY,Onondaga,ADULT,Comprehensive Psychiatric Emergency Program,5303,980,2004,958861
2018-04-27T10:06:00.000,2016,2,Central NY,Onondaga,ADULT,Health Home,5303,336,1444,625830
2018-04-27T10:06:00.000,2016,2,Central NY,Onondaga,ADULT,Partial Hospitalization,5303,12,286,44337
2018-04-27T10:06:00.000,2016,2,Central NY,Onondaga,ADULT,Personalized Recovery Oriented Services,5303,441,3645,1223747
2018-04-27T10:06:00.000,2016,2,Central NY,Onondaga,ADULT,Psychiatric Inpatient,5303,668,4809,3960940
2018-04-27T10:06:00.000,2016,2,Central NY,Onondaga,ADULT,Psychiatric Inpatient OMH,5303,21,4535,5551949
2018-04-27T10:06:00.000,2016,2,Central NY,Onondaga,ADULT,"Targeted Case Management (ICM, BCM, SCM)",5303,2,6,3072
2018-04-27T10:06:00.000,2016,2,Central NY,Onondaga,CHILD,Clinic Treatment,2258,1833,23709,3269861
2018-04-27T10:06:00.000,2016,2,Central NY,Onondaga,CHILD,Community Residence,2258,18,97,739609
2018-04-27T10:06:00.000,2016,2,Central NY,Onondaga,CHILD,Comprehensive Psychiatric Emergency Program,2258,223,343,241142
2018-04-27T10:06:00.000,2016,2,Central NY,Onondaga,CHILD,Day Treatment,2258,65,5642,514842
2018-04-27T10:06:00.000,2016,2,Central NY,Onondaga,CHILD,Home and Community Based Services Waiver (HCBS),2258,158,4995,2518996
2018-04-27T10:06:00.000,2016,2,Central NY,Onondaga,CHILD,Partial Hospitalization,2258,2,32,4956
2018-04-27T10:06:00.000,2016,2,Central NY,Onondaga,CHILD,Psychiatric Inpatient,2258,90,365,320310
2018-04-27T10:06:00.000,2016,2,Central NY,Onondaga,CHILD,Psychiatric Inpatient OMH,2258,219,5867,9273954
2018-04-27T10:06:00.000,2016,2,Central NY,Onondaga,CHILD,"Targeted Case Management (ICM, BCM, SCM)",2258,107,682,381100
2018-04-27T10:06:00.000,2016,2,Central NY,Oswego,ADULT,Assertive Community Treatment,1295,53,401,624100
2018-04-27T10:06:00.000,2016,2,Central NY,Oswego,ADULT,Clinic Treatment,1295,932,6148,387596
2018-04-27T10:06:00.000,2016,2,Central NY,Oswego,ADULT,Community Residence,1295,60,406,1071728
2018-04-27T10:06:00.000,2016,2,Central NY,Oswego,ADULT,Health Home,1295,281,578,208606
2018-04-27T10:06:00.000,2016,2,Central NY,Oswego,ADULT,Psychiatric Inpatient,1295,171,933,1030827
2018-04-27T10:06:00.000,2016,2,Central NY,Oswego,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1295,5,21,11469
2018-04-27T10:06:00.000,2016,2,Central NY,Oswego,CHILD,Clinic Treatment,345,277,2797,273834
2018-04-27T10:06:00.000,2016,2,Central NY,Oswego,CHILD,Community Residence,345,6,32,30326
2018-04-27T10:06:00.000,2016,2,Central NY,Oswego,CHILD,Day Treatment,345,43,3401,273981
2018-04-27T10:06:00.000,2016,2,Central NY,Oswego,CHILD,Health Home,345,2,2,722
2018-04-27T10:06:00.000,2016,2,Central NY,Oswego,CHILD,"Targeted Case Management (ICM, BCM, SCM)",345,54,378,218406
2018-04-27T10:06:00.000,2016,2,Central NY,Otsego,ADULT,Clinic Treatment,573,435,1824,214197
2018-04-27T10:06:00.000,2016,2,Central NY,Otsego,ADULT,Community Residence,573,19,161,502188
2018-04-27T10:06:00.000,2016,2,Central NY,Otsego,ADULT,Health Home,573,51,207,90391
2018-04-27T10:06:00.000,2016,2,Central NY,Otsego,ADULT,Psychiatric Inpatient,573,132,749,557938
2018-04-27T10:06:00.000,2016,2,Central NY,Otsego,ADULT,"Targeted Case Management (ICM, BCM, SCM)",573,1,1,355
2018-04-27T10:06:00.000,2016,2,Central NY,Otsego,CHILD,Clinic Treatment,201,173,710,106720
2018-04-27T10:06:00.000,2016,2,Central NY,Otsego,CHILD,Community Residence,201,25,119,840886
2018-04-27T10:06:00.000,2016,2,Central NY,Otsego,CHILD,"Targeted Case Management (ICM, BCM, SCM)",201,19,102,36186
2018-04-27T10:06:00.000,2016,2,Central NY,Saint Lawrence,ADULT,Assertive Community Treatment,1242,53,419,654267
2018-04-27T10:06:00.000,2016,2,Central NY,Saint Lawrence,ADULT,Clinic Treatment,1242,1021,10777,1878448
2018-04-27T10:06:00.000,2016,2,Central NY,Saint Lawrence,ADULT,Community Residence,1242,41,239,605181
2018-04-27T10:06:00.000,2016,2,Central NY,Saint Lawrence,ADULT,Health Home,1242,97,428,149372
2018-04-27T10:06:00.000,2016,2,Central NY,Saint Lawrence,ADULT,Psychiatric Inpatient,1242,179,2082,1650647
2018-04-27T10:06:00.000,2016,2,Central NY,Saint Lawrence,ADULT,Psychiatric Inpatient OMH,1242,28,6043,7485989
2018-04-27T10:06:00.000,2016,2,Central NY,Saint Lawrence,CHILD,Clinic Treatment,576,327,2888,701757
2018-04-27T10:06:00.000,2016,2,Central NY,Saint Lawrence,CHILD,Community Residence,576,6,30,11709
2018-04-27T10:06:00.000,2016,2,Central NY,Saint Lawrence,CHILD,Day Treatment,576,8,422,128417
2018-04-27T10:06:00.000,2016,2,Central NY,Saint Lawrence,CHILD,Psychiatric Inpatient OMH,576,317,8760,13827308
2018-04-27T10:06:00.000,2016,3,Hudson River,Albany,ADULT,Assertive Community Treatment,4420,49,380,571768
2018-04-27T10:06:00.000,2016,3,Hudson River,Albany,ADULT,Clinic Treatment,4420,1672,20654,2452034
2018-04-27T10:06:00.000,2016,3,Hudson River,Albany,ADULT,Community Residence,4420,322,3079,9278516
2018-04-27T10:06:00.000,2016,3,Hudson River,Albany,ADULT,Health Home,4420,188,919,462595
2018-04-27T10:06:00.000,2016,3,Hudson River,Albany,ADULT,Personalized Recovery Oriented Services,4420,573,5304,2043020
2018-04-27T10:06:00.000,2016,3,Hudson River,Albany,ADULT,Psychiatric Inpatient,4420,373,2887,2043725
2018-04-27T10:06:00.000,2016,3,Hudson River,Albany,ADULT,Psychiatric Inpatient OMH,4420,27,5880,7159112
2018-04-27T10:06:00.000,2016,3,Hudson River,Albany,ADULT,"Targeted Case Management (ICM, BCM, SCM)",4420,1907,16305,16548511
2018-04-27T10:06:00.000,2016,3,Hudson River,Albany,CHILD,Clinic Treatment,1505,762,8362,1342023
2018-04-27T10:06:00.000,2016,3,Hudson River,Albany,CHILD,Community Residence,1505,40,289,1048478
2018-04-27T10:06:00.000,2016,3,Hudson River,Albany,CHILD,Day Treatment,1505,174,19329,1741316
2018-04-27T10:06:00.000,2016,3,Hudson River,Albany,CHILD,Home and Community Based Services Waiver (HCBS),1505,286,3207,4908857
2018-04-27T10:06:00.000,2016,3,Hudson River,Albany,CHILD,Psychiatric Inpatient,1505,22,63,55476
2018-04-27T10:06:00.000,2016,3,Hudson River,Albany,CHILD,Psychiatric Inpatient OMH,1505,1,323,530613
2018-04-27T10:06:00.000,2016,3,Hudson River,Albany,CHILD,Residential Treatment Facility,1505,28,5497,2838917
2018-04-27T10:06:00.000,2016,3,Hudson River,Albany,CHILD,"Targeted Case Management (ICM, BCM, SCM)",1505,324,2119,1841934
2018-04-27T10:06:00.000,2016,3,Hudson River,Columbia,ADULT,Clinic Treatment,736,553,6008,682290
2018-04-27T10:06:00.000,2016,3,Hudson River,Columbia,ADULT,Community Residence,736,40,350,997602
2018-04-27T10:06:00.000,2016,3,Hudson River,Columbia,ADULT,Health Home,736,94,563,291454
2018-04-27T10:06:00.000,2016,3,Hudson River,Columbia,ADULT,Personalized Recovery Oriented Services,736,102,1493,679047
2018-04-27T10:06:00.000,2016,3,Hudson River,Columbia,ADULT,Psychiatric Inpatient,736,107,1412,1320656
2018-04-27T10:06:00.000,2016,3,Hudson River,Columbia,ADULT,"Targeted Case Management (ICM, BCM, SCM)",736,9,47,25080
2018-04-27T10:06:00.000,2016,3,Hudson River,Columbia,CHILD,Clinic Treatment,223,208,2432,393771
2018-04-27T10:06:00.000,2016,3,Hudson River,Columbia,CHILD,"Targeted Case Management (ICM, BCM, SCM)",223,41,360,201013
2018-04-27T10:06:00.000,2016,3,Hudson River,Dutchess,ADULT,Assertive Community Treatment,2690,7,15,13422
2018-04-27T10:06:00.000,2016,3,Hudson River,Dutchess,ADULT,Clinic Treatment,2690,1656,14204,1871983
2018-04-27T10:06:00.000,2016,3,Hudson River,Dutchess,ADULT,Community Residence,2690,122,937,2695938
2018-04-27T10:06:00.000,2016,3,Hudson River,Dutchess,ADULT,Health Home,2690,1065,7329,2558481
2018-04-27T10:06:00.000,2016,3,Hudson River,Dutchess,ADULT,Partial Hospitalization,2690,143,881,101099
2018-04-27T10:06:00.000,2016,3,Hudson River,Dutchess,ADULT,Personalized Recovery Oriented Services,2690,341,4299,1587290
2018-04-27T10:06:00.000,2016,3,Hudson River,Dutchess,ADULT,Psychiatric Inpatient,2690,290,3114,2154574
2018-04-27T10:06:00.000,2016,3,Hudson River,Dutchess,ADULT,"Targeted Case Management (ICM, BCM, SCM)",2690,2,2,286
2018-04-27T10:06:00.000,2016,3,Hudson River,Dutchess,CHILD,Clinic Treatment,1035,802,8399,1106985
2018-04-27T10:06:00.000,2016,3,Hudson River,Dutchess,CHILD,Community Residence,1035,8,52,37868
2018-04-27T10:06:00.000,2016,3,Hudson River,Dutchess,CHILD,Day Treatment,1035,107,9678,972639
2018-04-27T10:06:00.000,2016,3,Hudson River,Dutchess,CHILD,Health Home,1035,1,4,1396
2018-04-27T10:06:00.000,2016,3,Hudson River,Dutchess,CHILD,Home and Community Based Services Waiver (HCBS),1035,36,446,473998
2018-04-27T10:06:00.000,2016,3,Hudson River,Dutchess,CHILD,Partial Hospitalization,1035,84,1004,174597
2018-04-27T10:06:00.000,2016,3,Hudson River,Dutchess,CHILD,Residential Treatment Facility,1035,34,7163,4590122
2018-04-27T10:06:00.000,2016,3,Hudson River,Dutchess,CHILD,"Targeted Case Management (ICM, BCM, SCM)",1035,125,700,389376
2018-04-27T10:06:00.000,2016,3,Hudson River,Greene,ADULT,Clinic Treatment,508,445,3807,520953
2018-04-27T10:06:00.000,2016,3,Hudson River,Greene,ADULT,Community Residence,508,34,375,1159880
2018-04-27T10:06:00.000,2016,3,Hudson River,Greene,ADULT,Personalized Recovery Oriented Services,508,97,951,350242
2018-04-27T10:06:00.000,2016,3,Hudson River,Greene,ADULT,"Targeted Case Management (ICM, BCM, SCM)",508,1,1,676
2018-04-27T10:06:00.000,2016,3,Hudson River,Greene,CHILD,Clinic Treatment,148,131,1050,168668
2018-04-27T10:06:00.000,2016,3,Hudson River,Greene,CHILD,Community Residence,148,1,7,21645
2018-04-27T10:06:00.000,2016,3,Hudson River,Greene,CHILD,"Targeted Case Management (ICM, BCM, SCM)",148,33,202,95949
2018-04-27T10:06:00.000,2016,3,Hudson River,Orange,ADULT,Assertive Community Treatment,2866,90,655,775987
2018-04-27T10:06:00.000,2016,3,Hudson River,Orange,ADULT,Clinic Treatment,2866,1972,14536,1608299
2018-04-27T10:06:00.000,2016,3,Hudson River,Orange,ADULT,Community Residence,2866,168,1452,4713176
2018-04-27T10:06:00.000,2016,3,Hudson River,Orange,ADULT,Health Home,2866,284,2275,1035772
2018-04-27T10:06:00.000,2016,3,Hudson River,Orange,ADULT,Personalized Recovery Oriented Services,2866,403,5158,1810190
2018-04-27T10:06:00.000,2016,3,Hudson River,Orange,ADULT,Psychiatric Inpatient,2866,399,3014,2807385
2018-04-27T10:06:00.000,2016,3,Hudson River,Orange,ADULT,Psychiatric Inpatient OMH,2866,13,3559,2856853
2018-04-27T10:06:00.000,2016,3,Hudson River,Orange,ADULT,"Targeted Case Management (ICM, BCM, SCM)",2866,1,1,516
2018-04-27T10:06:00.000,2016,3,Hudson River,Orange,CHILD,Clinic Treatment,646,522,4782,702332
2018-04-27T10:06:00.000,2016,3,Hudson River,Orange,CHILD,Community Residence,646,43,267,1074652
2018-04-27T10:06:00.000,2016,3,Hudson River,Orange,CHILD,Day Treatment,646,55,1782,571604
2018-04-27T10:06:00.000,2016,3,Hudson River,Orange,CHILD,Home and Community Based Services Waiver (HCBS),646,50,237,538189
2018-04-27T10:06:00.000,2016,3,Hudson River,Orange,CHILD,Psychiatric Inpatient,646,1,6,7049
2018-04-27T10:06:00.000,2016,3,Hudson River,Orange,CHILD,"Targeted Case Management (ICM, BCM, SCM)",646,32,233,120167
2018-04-27T10:06:00.000,2016,3,Hudson River,Putnam,ADULT,Clinic Treatment,569,349,3779,415130
2018-04-27T10:06:00.000,2016,3,Hudson River,Putnam,ADULT,Community Residence,569,24,117,324855
2018-04-27T10:06:00.000,2016,3,Hudson River,Putnam,ADULT,Health Home,569,47,336,185472
2018-04-27T10:06:00.000,2016,3,Hudson River,Putnam,ADULT,Partial Hospitalization,569,17,271,32904
2018-04-27T10:06:00.000,2016,3,Hudson River,Putnam,ADULT,Personalized Recovery Oriented Services,569,120,1362,512118
2018-04-27T10:06:00.000,2016,3,Hudson River,Putnam,ADULT,Psychiatric Inpatient,569,102,697,592119
2018-04-27T10:06:00.000,2016,3,Hudson River,Putnam,ADULT,"Targeted Case Management (ICM, BCM, SCM)",569,1,2,1352
2018-04-27T10:06:00.000,2016,3,Hudson River,Putnam,CHILD,Clinic Treatment,97,59,344,40206
2018-04-27T10:06:00.000,2016,3,Hudson River,Putnam,CHILD,Community Residence,97,3,16,27383
2018-04-27T10:06:00.000,2016,3,Hudson River,Putnam,CHILD,Health Home,97,1,4,2208
2018-04-27T10:06:00.000,2016,3,Hudson River,Putnam,CHILD,Home and Community Based Services Waiver (HCBS),97,28,240,367556
2018-04-27T10:06:00.000,2016,3,Hudson River,Putnam,CHILD,"Targeted Case Management (ICM, BCM, SCM)",97,17,76,51351
2018-04-27T10:06:00.000,2016,3,Hudson River,Rensselaer,ADULT,Clinic Treatment,2237,1730,16278,1104610
2018-04-27T10:06:00.000,2016,3,Hudson River,Rensselaer,ADULT,Community Residence,2237,128,1301,3465833
2018-04-27T10:06:00.000,2016,3,Hudson River,Rensselaer,ADULT,Health Home,2237,109,867,425780
2018-04-27T10:06:00.000,2016,3,Hudson River,Rensselaer,ADULT,Personalized Recovery Oriented Services,2237,253,2249,850767
